Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter
1663977670.2644942,94,1663906150,0,GPS1_Frame,42.33711624145508,-71.09114837646484,15.5,327729.6875,4689325.0,19,T
1663977671.263369,95,1663906151,0,GPS1_Frame,42.33711624145508,-71.0911636352539,15.600000381469727,327728.59375,4689325.0,19,T
1663977672.2635865,96,1663906152,0,GPS1_Frame,42.33711624145508,-71.09117126464844,15.300000190734863,327727.625,4689324.5,19,T
1663977673.2635577,97,1663906153,0,GPS1_Frame,42.33711242675781,-71.0911865234375,15.0,327726.65625,4689324.5,19,T
1663977674.2641196,98,1663906154,0,GPS1_Frame,42.33710861206055,-71.09119415283203,14.600000381469727,327725.6875,4689324.0,19,T
1663977675.2625318,99,1663906155,0,GPS1_Frame,42.33710479736328,-71.0912094116211,14.399999618530273,327724.71875,4689323.5,19,T
1663977676.2622304,100,1663906156,0,GPS1_Frame,42.337100982666016,-71.09121704101562,14.199999809265137,327723.875,4689323.0,19,T
1663977677.2622793,101,1663906157,0,GPS1_Frame,42.337100982666016,-71.09122467041016,14.100000381469727,327722.90625,4689323.0,19,T
1663977678.2632918,102,1663906158,0,GPS1_Frame,42.337100982666016,-71.09123992919922,14.300000190734863,327721.9375,4689323.0,19,T
1663977679.2639372,103,1663906159,0,GPS1_Frame,42.337100982666016,-71.09124755859375,14.300000190734863,327721.125,4689323.0,19,T
1663977680.263523,104,1663906160,0,GPS1_Frame,42.337100982666016,-71.09125518798828,14.300000190734863,327720.4375,4689323.0,19,T
1663977681.2634828,105,1663906161,0,GPS1_Frame,42.33710479736328,-71.09127044677734,14.300000190734863,327719.75,4689323.5,19,T
1663977682.2647064,106,1663906162,0,GPS1_Frame,42.33710479736328,-71.09127807617188,14.5,327719.09375,4689323.5,19,T
1663977683.2626965,107,1663906163,0,GPS1_Frame,42.33710479736328,-71.0912857055664,14.5,327718.40625,4689324.0,19,T
1663977684.2628899,108,1663906164,0,GPS1_Frame,42.33711624145508,-71.0912857055664,14.399999618530273,327718.15625,4689325.0,19,T
1663977685.2635643,109,1663906165,0,GPS1_Frame,42.337120056152344,-71.09129333496094,14.399999618530273,327717.625,4689325.5,19,T
1663977686.2632313,110,1663906166,0,GPS1_Frame,42.337127685546875,-71.09130096435547,14.699999809265137,327716.9375,4689326.0,19,T
1663977687.2634761,111,1663906167,0,GPS1_Frame,42.337127685546875,-71.09130859375,14.800000190734863,327716.125,4689326.5,19,T
1663977688.2641487,112,1663906168,0,GPS1_Frame,42.337127685546875,-71.09131622314453,14.899999618530273,327715.4375,4689326.0,19,T
1663977689.2617495,113,1663906169,0,GPS1_Frame,42.337127685546875,-71.0913314819336,15.0,327714.625,4689326.5,19,T
1663977690.2620468,114,1663906170,0,GPS1_Frame,42.337127685546875,-71.09133911132812,15.300000190734863,327713.78125,4689326.5,19,T
1663977691.2616763,115,1663906171,0,GPS1_Frame,42.337127685546875,-71.09134674072266,15.699999809265137,327713.09375,4689326.5,19,T
1663977692.2618062,116,1663906172,0,GPS1_Frame,42.337127685546875,-71.09136199951172,15.800000190734863,327712.125,4689326.5,19,T
